id,label,prediction,score,confidence,text,err_chars
1841,0,1,0.9997328,0.999465585,国家技术监督总局汪总工程师，对河南省铁路技术改造总公司就全省铁路电气化改造提出设想的肯定是无可指责的。,"['[CLS]' '国' '家' '技' '术' '监' '督' '总' '局' '汪' '总' '工' '程' '师' '，' '对' '河'
 '南' '省' '铁' '路' '技' '术' '改' '造' '总' '公' '司' '就' '全' '省' '铁' '路' '电' '气'
 '化' '改' '造' '提' '出' '设' '想' '的' '肯' '定' '是' '无' '可' '指' '责' '的' '。'
 '[SEP]']"
1855,1,0,0.31162542,0.376749158,阅读以多种方式融入日常生活，氤氲于纸墨之间的书香、跳跃在字里行间的文气、弥漫在掌心指间的触感，都应该归功于科技的进步。,[]
1856,0,1,0.9136819,0.827363849,中国不存在纯种汉族人与长期的大规模人种迁移也有关系，在很长的历史时期内，周边少数民族甚至周边国家都在不断与汉族融合,['甚' '至' '都']
1862,1,0,0.2990932,0.401813626,消费者习惯买涨不买落，可都等着买便宜的东西，就会导致企业产品积压，进而滞销，进而影响企业运转与员工收入。,[]
1863,1,0,0.45823523,0.083529532,2月初，南充非物质文化遗产展演在北湖公园盛大开幕，市民们争相一睹川北大木偶、阆中王皮影、南部评书、巴象鼓舞等国家、省、市级南充非遗的神韵与风采，极大地丰富了市民的春节文化生活。,[]
1867,1,0,0.008748845,0.98250231,第七届中国商品印度孟买展览会，旨在以建立健全长效交流机制为目的，为广东企业“走出去”提供全方位的服务。,[]
1877,1,0,0.020306874,0.959386252,因撤镇设市而刷屏网络的浙江苍南县龙港镇，早在改革开放初期，就勇于打破户籍制度、土地制度，走上了一条敢为人先的发展之路，最终完成从乡镇向城市的飞跃。,[]
1881,0,1,0.9927206,0.985441208,文化素养的深厚对科学研究是会有好处的，更不用说对人的全面发展了。,"['[CLS]' '文' '化' '素' '养' '的' '深' '厚' '对' '科' '学' '研' '究' '是' '会' '有' '好'
 '的' '，' '更' '不' '用' '说' '对' '人' '的' '全' '面' '发' '展' '了' '。' '[SEP]']"
1905,0,1,0.94309187,0.886183739,8月16日零时起，我国铁路实施新的列车运行图，新图使部分高铁降低速度；各席别票价在现行票价水平基础上，下浮5%左右。,['%' '左' '[SEP]']
1922,0,1,0.93690765,0.873815298,据国际知名咨询公司预测，到2035年，5G会带动全球GDP（国内生产总值）增加7%，带动中国增加GDP超过1万亿美元，还会使中国新增将近1000万的就业岗位。,"['据' '，' '%' '，' '带' '动' '中' '国' '超' '过' '还' '会' '国' '1' '0' '0' '万' '的'
 '就' '业' '岗' '位' '。' '[SEP]']"
1937,1,0,0.031844664,0.936310671,教育部颁布了《国家教育考试违规处理办法》，将考生及考试工作人员可能发生的违规行为做了具体划分，使得违规作弊有法可依。,[]
1940,1,0,0.41189384,0.176212311,在研究甲骨文和殷墟的早期大师中，王国维对德国的精神文化比较熟悉，知道十八世纪启蒙运动中莱辛等人如何在古希腊艺术的过程中完成现代的阐释。,[]
1941,0,1,0.8107411,0.621482253,中美贸易战的停战，不但有利于中美两国经济稳定发展，而且有利于世界经济稳步回升。,['经' '济' '稳' '步' '回' '升' '。']
1958,1,0,0.026369613,0.947260775,在现代社会，人与人的交往更加密切，口语交际能力有助于人们加强合作，增进理解，对于个人事业成功也有着重要影响。,[]
1981,1,0,0.0639182,0.872163594,随着药家鑫一案在西安市中级人民法院开审，更多人表现出了对案件发展走向的疑虑和担忧，但其辩护律师说，药家鑫的成长道路没有污点，且有自首情节，希望法庭从宽量刑。,[]
2017,1,0,0.14886932,0.702261358,一段时间以来，中国股市乌云密布，套牢无数“小散”，对比过去“死了都不卖”的歌声燎原的情景，真是一堂扎扎实实的风险教育课。,[]
2018,0,1,0.634194,0.268388033,中国是否能强盛、能复兴，关键于大力发展技术，努力成为世界主要科学中心和创新高地。,['大']
2029,1,0,0.3732147,0.253570616,“人而无信，不知其可也。”现代社会，诚信品性和诚信行为不仅是社会公共秩序得以维持的基石，也是个人立身行事的根本。,[]
2033,0,1,0.96830094,0.936601877,他说，新疆经济社会发展的良好势头和大好局面来之不易，需要各族同胞倍加珍惜，任何敌对势力企图破坏新疆的繁荣和稳定，都是新疆各族群众不能答应的。,"['[CLS]' '他' '，' '和' '大' '好' '局' '面' '，' '需' '胞' '，' '任' '何' '力' '企' '图'
 '破' '，' '都' '是' '不' '能' '答' '应' '的' '。' '[SEP]']"
2065,1,0,0.0785435,0.842913002,随着城市化进程，越来越多的农民告别了自己的耕地，为了减轻城郊失地农民的负担，当地政府采取了一素列措施。,[]
2087,0,1,0.954685,0.909369946,这是台湾诗人余光中先生第一次来黄山。他说：我的身体虽然是第一次来黄山，但我神游黄山已经多年，从书中、从诗中、从影视里，还有摄影家的图片展里。,"['[CLS]' '这' '。' '他' '说' '：' '我' '的' '身' '体' '虽' '然' '是' '，' '但' '我' '，'
 '，' '还' '里' '。' '[SEP]']"
2095,0,1,0.96964574,0.939291477,从长远看，取消文理分科是必要的，但就目前的状况来说显得有些急功近利，因为取消后，将面临一系列的问题。,"['，' '但' '就' '目' '前' '的' '况' '来' '说' '显' '得' '，' '因' '为' '取' '消' '后' '，'
 '将' '面' '临']"
2187,0,1,0.9945943,0.989188552,干净、整洁的环境背后，是城市的精细化管理和成熟的环保理念。,"['[CLS]' '、' '环' '境' '背' '后' '，' '是' '城' '市' '的' '精' '细' '化' '管' '理' '和'
 '成' '熟' '的' '环' '保' '理' '念' '。' '[SEP]']"
2198,0,1,0.8057336,0.611467242,当以往口耳相传的祝福成为可以转发.群发的“短信成品”，拜年的精神意义便也在过度传播的“拇指游戏”中被贬值，甚至给对方带来厌倦感。,['往' '，' '便' '也' '，' '给' '对' '方' '。']
2204,0,1,0.9452881,0.890576243,俗话说，平安是福。对于群众而言，社会平安有序、人民安居乐业，是检验法治建设和社会治理最有效的标准。,"['[CLS]' '。' '众' '，' '社' '会' '平' '安' '有' '序' '、' '人' '民' '安' '居' '乐' '业'
 '，' '是' '法' '治' '建' '设' '和' '社' '会' '治' '理' '最' '有' '效' '的' '标' '。'
 '[SEP]']"
2228,1,0,0.19305363,0.613892734,小屋迷于雾失楼台，它不再是清晰的小屋，而是烟雾之中、星点之下、月影之侧的空中楼阁！,[]
2251,1,0,0.3421637,0.315672576,化解城市公共空间管理问题的关键点，在于给予弱势群体尽可能多的实际可分享空间，避免城市公共空间多被城市强势利益集团占用。,[]
2280,0,1,0.9630193,0.926038623,电影《流浪地球》将中国独特的思想和价值观念融入对人类未来的畅想与探讨，拓展了人类憧憬美好未来的视野。,['将' '念' '融' '入' '对' '人' '的' '畅' '与' '探' '讨' '，' '拓' '展' '了' '的' '。']
2283,1,0,0.005501045,0.988997909,中国自主设计建设的球面射电望远镜工程，攻克了大尺度、高精度的拼装施工难题，高质量、高效率地完成了建设任务。,[]
2312,0,1,0.9983399,0.996679783,利比亚局势动荡，中国政府采取新中国成立以来最大规模的有组织撤离海外中国公民行动，赢得了国际社会的广泛尊重。,"['[CLS]' '利' '比' '亚' '局' '，' '中' '国' '政' '府' '采' '取' '新' '中' '国' '成' '立'
 '以' '来' '最' '大' '规' '模' '的' '有' '组' '织' '撤' '离' '海' '外' '中' '国' '公' '民'
 '行' '动' '，' '赢' '得' '了' '国' '际' '社' '会' '的' '广' '泛' '尊' '重' '。' '[SEP]']"
2330,0,1,0.99895465,0.997909307,为了封建统治者个人口腹之好，竟如此劳民伤财，但也足见当时荔枝贮藏与运输的不易。,"['[CLS]' '为' '了' '封' '建' '统' '治' '者' '个' '人' '口' '腹' '之' '好' '，' '竟' '如'
 '此' '劳' '民' '伤' '财' '，' '但' '也' '足' '见' '当' '时' '荔' '枝' '贮' '藏' '与' '运'
 '输' '的' '不' '易' '。' '[SEP]']"
2351,1,0,0.12154912,0.756901756,《清明上河图》是一幅写实性很强的作品，画中所绘景物，大体上与文献中有关汴京的记载基本一致。,[]
2369,0,1,0.9819702,0.963940382,现代阅读理论认为，作品是一个开放结构，只是一种意义的可能性，读者的参与才意味着意义的生成及作品的最终完成。,"['[CLS]' '，' '作' '品' '是' '一' '个' '开' '结' '构' '，' '只' '是' '一' '种' '意' '义'
 '的' '可' '能' '性' '，' '读' '者' '的' '参' '与' '才' '意' '义' '的' '及' '作' '品' '的'
 '完' '。' '[SEP]']"
2381,1,0,0.30710438,0.385791242,高一入学时，学校搞了一次为期一周的军训活动，负责军训的教官是两个连队的排长。,[]
2425,1,0,0.008011865,0.983976271,《鲁迅的最后十年》是林贤治的系列丛书之一。作者的笔墨重在描摹作为思想家而非文学家的鲁迅，其中包含了他对人权、国家等一系列理论的冷静思考。,[]
2431,1,0,0.004411652,0.991176696,昨日，广东音乐文学学会成立，新成立的学会对“音乐文学”的概念首次做出了新的界定：音乐理论、乐评和与音乐有关的文字均为音乐文学的内容。,[]
2455,1,0,0.002767619,0.994464761,作为美国的盟友，谁能说在伊朗核问题上欧盟不可能完全不考虑美国的态度呢？何况它自身也决不会坐视伊朗拥有核武器，因此在谈判中欧盟同样会对伊朗施加压力。,[]
2460,0,1,0.7931144,0.586228848,以“城市，让生活更美好”为主题的上海世博会是160年来首次由发展中国家主办的注册类世博会，也是有史以来规模最大、参与面最广的一届世博会，有192个国家、50个国际组织参展。,['来' '首' '会' '，' '展' '。']
2464,1,0,0.19969179,0.600616425,就像诺贝尔文学奖获得者切·米沃什，在诗歌《礼物》当中所写到的：这是幸福的一天，我漫步在花园，对于这个世界，我已一无所求。这是诗人惠赠给自己心灵的一份礼物。,[]
2470,0,1,0.99438405,0.988768101,全面建设小康社会、构建社会主义和谐社会、加强党的执政能力和先进性建设，要求我们全面提高干部教育培训工作的整体水平。,"['[CLS]' '全' '面' '建' '康' '会' '、' '构' '建' '主' '义' '社' '会' '、' '加' '强' '党'
 '的' '执' '政' '能' '力' '和' '先' '进' '性' '建' '设' '，' '要' '求' '我' '们' '全' '面'
 '提' '高' '干' '部' '教' '育' '培' '训' '的' '。' '[SEP]']"
2480,0,1,0.9743256,0.948651195,这时，全舰静悄悄一无声息，只有高悬的旗帜传来被海风吹拂的微微的猎猎声。,['传' '来' '被' '风' '吹' '拂' '的' '微' '微' '的' '声' '。']
2515,1,0,0.1648335,0.670332998,他每天都在山里敲呀凿呀，他用锤敲醒了太阳，又用锤敲落了月亮，他敲得石头也有了感情。,[]
2539,1,0,0.29268813,0.414623737,吴大伯表示，作为一个退休干部，支持环保是每个公民应该具有的环保意识，而落实到实际中，就是从身边的小事情做起。,[]
2541,1,0,0.33425087,0.331498265,电影《喜羊羊与灰太狼之虎虎生威》自上映以来，票房接近亿元，再次刷新了国产动画电影的票房纪录，成为第一部突破亿元票房的国产动漫电影。,[]
2605,0,1,0.9886474,0.977294803,昨天是我的眼睛骗了我，那“鸟的天堂”的确是鸟的天堂啊！,"['[CLS]' '昨' '天' '是' '我' '的' '眼' '睛' '骗' '了' '我' '，' '那' '“' '鸟' '”' '的'
 '确' '是' '鸟' '的' '啊' '！' '[SEP]']"
2642,1,0,0.22762887,0.544742256,有关机构在全国各大学作了一次民意调查，在被调查的大学生中，普遍认为我国的综合国力正在稳步上升。,[]
2665,1,0,0.48104173,0.037916541,记者从河南省教育厅获悉，河南今年将取消体育特长生等5项加分，同时对南水北调中线工程丹江口水库移民考生等2个项目进行调整。,[]
2716,0,1,0.9959858,0.991971612,虽然众多媒体认为没配枪、没穿着防弹背心是造成泰安2名民警和1名协警死亡的原因，但公安大学教授认为防弹衣比较笨重，制约快速处置。,"['[CLS]' '虽' '然' '众' '没' '、' '没' '防' '弹' '造' '安' '警' '协' '警' '的' '原' '因'
 '，' '但' '公' '安' '大' '学' '教' '授' '认' '为' '防' '弹' '衣' '比' '较' '笨' '重' '，'
 '制' '约' '快' '速' '处' '置' '。' '[SEP]']"
2717,0,1,0.9778177,0.955635428,无论在区域经济、交通路网、公共服务、绿地配套方面必将为花都房地产业带来更多实质性的利好。D．《中国城市竞争力报告》指出，覆盖上海、江苏、浙江、安徽四省市40个城市的“超级经济区”有望带动中国区域经济格局发生重大变化。,['无' '论' '在' '必']
2721,1,0,0.33586875,0.328262508,2018年，农业部四次按季度开展了国家农产品质量安全抽样监测，重点增加了农药和兽用抗生素等的监测指标，抽检总体合格率高达97.5%。,['[SEP]']
2729,1,0,0.009125961,0.981748078,第三次进入澳大利亚网球公开赛女单决赛的中国选手李娜，2：0战胜对手，获得澳网女单冠军，成为第一位两次获得大满贯单打冠军的亚洲网球选手。,[]
2762,1,0,0.013162953,0.973674094,有关部门要查明事故原因，严肃追究责任者，但是也要吸取事故教训，举一反三，严防类似事故再次发生。,[]
2770,0,1,0.99804676,0.996093512,2011年5月1日，美国海豹突击队击毙“基地”组织领导人本·拉登，这是国际反恐斗争的重要事件和积极进展。,"['[CLS]' '月' '美' '突' '击' '导' '人' '本' '·' '拉' '登' '，' '这' '是' '国' '际' '反'
 '恐' '斗' '争' '的' '重' '要' '事' '件' '和' '积' '极' '进' '展' '。' '[SEP]']"
2777,1,0,0.019448807,0.961102385,在日常生活中，我们享受着各式各样的服务形式，但是，稍不小心，你就可能遇到你不愿意掏钱却又不得不消费，或者说是“过度”消费的情况。,[]
2815,0,1,0.62998396,0.259967923,小泉诬蔑中国拿历史问题“压迫日本”，又在东海划界等问题上煽风点火，使日本舆论汹汹，普通民众普遍仇华，毒化了中日关系，掏空了中日友好的民意基础。,['本']
2822,0,1,0.9989722,0.997944355,黄昏时分，站在山顶远远望去，只见水天相接处一片灯光闪烁，那里就是闻名中外的 旅游胜地——水乡古镇东平庄。,"['[CLS]' '黄' '昏' '时' '分' '，' '站' '在' '远' '去' '，' '只' '见' '处' '一' '片' '光'
 '，' '那' '里' '就' '是' '—' '古' '镇' '东' '平' '庄' '。' '[SEP]']"
