,id,label,prediction,text
1447,1448,0,1,本来大家都要上班，要送和收只能到晚上，而将大小官员都放假了，说不定使那些还在“偷偷摸摸”转悠的别有用心之人，提供了更多冠冕堂皇的“跑”和“要”的机会。
1464,1465,0,1,一些大的矿井正在使用一个通过雷达进行勘测的裂纹识别系统，以检查矿井底下是否存在裂缝和危险区域。
1466,1467,1,0,人生价值和意义，其实并不在于别人对自己如何膜拜、崇敬、羡慕，而在于自己对社会，对历史的进步和发展作出何种贡献
1467,1468,0,1,大部分消费者购买家具时首先强调的就是价格，其次就是看家具外观是否好看，对于家具本身是用什么材质做成，是否真的环保、耐用，则知之甚少。
1468,1469,0,1,世界上财富分配的规律是：20%的人拥有80%的财富。人们称之为“二八现象”。对于中国这样一个农业大国来说，这种现象更为突出。
1476,1477,0,1,美国“好奇”号火星车配备的火星样本分析仪对火星岩石样本进行了分析，结果显示，样品中含有对生命至关重要的氮、氢、氧等化学成分。
1482,1483,0,1,2014年下半年，乌克兰危机加深，西方国家对俄罗斯进行多轮制裁，国际石油价格大幅下滑，俄罗斯与西方国家的关系跌入低谷，俄罗斯经济陷入困境。
1489,1490,0,1,瓦，作为中国传统的建筑材料，最早使川于西周早期，迄今已有3000多年历史
1494,1495,0,1,构建“和谐世界”的外交理念体现了中华民族在对外交往中爱好和平、讲信修睦、协和万邦的文化传统。
1502,1503,0,1,每年春运都会出现“一票难求”的现象，春运期间，用最简单便捷的方式购得一张回家的车票显然成为了在外务工人员的最大心愿。
1513,1514,0,1,金钱腐蚀了一些艺术家，诱使他们放弃昔日的理想，成为金钱的奴隶，这严重损害了他们的形象。
1519,1520,0,1,日本丰田汽车公司由于产品质量问题，遭到来自消费者、媒体及业界的猛烈抨击，这家全球最大的汽车制造商因此陷入四面楚歌的境地
1532,1533,0,1,我们也许可以这样想像，整个中国就是一个大股市，那些向客商伸出臂膀的城市，便成为一个个期望获得投资、分享业绩的上市公司。
1535,1536,1,0,“人与自然”摄影展上的这些照片，无论聚焦市井胡同，还是海滨风情，均具有悠远的意境，视觉上带给人清新和素净。
1546,1547,0,1,宁波博物馆为首位中国籍“普利兹克建筑奖”得主王澍的代表作，它将地域文化、传统元素与现代工艺融为一体，使人们很容易第一眼就被其独特的建筑外观所吸引。
1557,1558,0,1,事实上，取消固定电话月租费的呼声从来没有停止过，社会舆论也曾多次就此展开激烈的讨论，可是让运营商一下子放弃这块“肥肉”似乎不大可能。
1577,1578,0,1,在屠呦呦荣获诺贝尔生理学医学奖之后，各种以青蒿素为名目的保健品也搭上了屠呦呦的便车，被贴上“抗癌杀虫”等极有诱惑力的时尚标签，在网上热卖。
1578,1579,0,1,新一届领导人提出了“中国梦”这一设想，青年要坚定信念，珍惜韶华，在追求中国梦的道路上放飞青春，以青春之我建设“青春之国家”！
1581,1582,0,1,当地时间3月18日至19日，中美双方围绕各自内外政策、中美关系以及共同关心的重大国际地区问题进行了坦诚、深入、长时间、建设性的沟通。
1585,1586,0,1,我国自主研发的AG600飞机已经总装下线，它是目前全球范围内最大的水陆两栖飞机，具有森林灭火、水上救援、物资运输、海洋探测等多种功能。
1593,1594,1,0,高端服务业已成为衡量一个城市综合实力和现代化水平的重要门槛，但国内高端服务业与国际水平相比还处于起步阶段，还有较大的提升空间。
1603,1604,0,1,三年来，他无时无刻不牵挂着远在家乡为了让他顺利求学而省吃俭用的父母。
1606,1607,0,1,2012年1月11日，伊朗核科学家罗尚遇袭身亡，伊朗高度怀疑恐怖分子利用了从联合国机构获取的情报，包括安理会制裁清单以及国际原子能机构与该国核科学家约谈的信息。
1610,1611,0,1,只有搞好干部队伍建设，才能贯彻落实全心全意为民服务的宗旨，因此，我们必须高度重视，常抓不懈。
1614,1615,0,1,欧债危机爆发后，欧洲现在面临的最大困境是如何解决失业问题，严峻的形势给欧洲各国的经济复苏带来了巨大的挑战。
1620,1621,0,1,面对网络销售的冲击，经济管理部门要能突破原有的管理格局和部门利益，大胆创新，用开放的姿态去迎接新事物、新挑战。
1624,1625,1,0,根据国务院港澳办公室2002年批准的《南水北调工程总体规划》和当前黄淮地区水资源短缺，南水北调一期工程将于2007年通水，主要向江苏和山东两省供水。
1629,1630,0,1,临近年底，“甲流”来势依然未减，市民防控“甲流”的意识日渐提高，各种各样的防病商品受到青睐。
1631,1632,0,1,神舟八号飞船与天宫一号目标飞行器成功对接，实现了国人期盼已久的中式“太空之吻”，在太空中建立第一个中国空间实验室指日可待。
1634,1635,0,1,在核试验场等待氢弹试验结果时，物理学家陈能宽脱口背诵起了诸葛亮的《出师表》，于敏也跟着背起来，在场的人无不为之动容。
1642,1643,0,1,今年七月，高温天气影响范围广，强度大，持续时间长。酷热之下，微博网友们也纷纷“吐槽”，一时间搞笑段子满天飞。
1659,1660,1,0,在文理分科大讨论中，高中教师、学生及家长多赞成维持现状，大学教师和教育研究人员则倾向于取消分科，出现了“当事者”赞成分科、“旁观者”取消分科的情况。
1662,1663,0,1,有效的科学探测数据对于科学研究来说非常重要。
1678,1679,0,1,让孩子远离网吧，健康成长，这是许多家长的心愿。
1684,1685,0,1,汉字电脑录入技术的广泛运用，使人们书写汉字的机会越来越少。
1685,1686,0,1,台湾地区领导人蔡英文对“九二共识”的态度无时无刻不影响到海峡两岸的关系。
1696,1697,1,0,你将你的对手变成了朋友，难道世界上没有比这更完美的战胜吗？
1699,1700,0,1,正是这双布满老茧的手，不断刷新国内外记录，展现了当代工人崭新的风貌。
1700,1701,0,1,在第二十七届北京学生科技节上，北京市十八个区县教委将首次同台展示科技教育取得的成果。
1716,1717,0,1,人们常常把人与自然对立起来，宣称要征服自然。
1724,1725,0,1,动用了“超过一个国家的战力”的美韩黄海联合军演刚于12月1日结束，紧接着“规模超过美韩演习6倍”的美日联合军演又开始登场，这进一步加剧了东亚的紧张局势。
1737,1738,0,1,住房和城乡建设部有关负责人指出，利用住房公积金闲置资金贷款支持保障性住房建设，有利于完善住房公积金制度和提高公积金使用效率。
1738,1739,1,0,研读世界文学，就是逐渐掌握和熟悉各国作家与思想家的作品，以及他们在作品中留给我们的思想、经验、象征、幻象和理想的巨大财富。
1767,1768,1,0,江西今年将全面完善低保评议听证制度，完善低保公示制度，将乡镇（街道）干部亲属享受低保者纳入备案登记。
1772,1773,0,1,这批文物共装三个集装箱，计47件，是美国海关今年在进出口环节查扣，经我使馆和国家文物局多方运作得以归还的。
1775,1776,0,1,张老师是个跳绳高手，每分钟能跳180个左右。
1780,1781,0,1,朱总理10月7日视察了中央电视台，对中国电视事业暨中央电视台诞生40周年表示祝贺。
1786,1787,0,1,网购之所以让那么多网友着迷，是因为他们在下单后输入账号密码时基本没有感觉到是在花钱。
1789,1790,0,1,消费者通过网络平台购买商品，其合法权益受到损害的，可以向销售者要求赔偿。
1791,1792,0,1,著名作家曹文轩认为，文学性是幻想文学的基础。当下的幻想文学让他产生很多忧 虑，因为很多此类作品都缺乏文学性，“幻想”成了“胡思乱想”。
1798,1799,0,1,无锡阳山桃花节开幕式后，八方游客纷至沓来，欣赏盛开的桃花。
1805,1806,0,1,北京奥运会火炬接力的主题是“和谐之旅”，它向世界表达了中国人民对内致力于构建和谐杜会，对外努力建设和平繁荣的美好世界的愿望。
1847,1848,0,1,如果能进行认真的反思和探索，并付出加倍的努力，中国足球一定能够走出低谷，进而冲出亚洲，走向世界。
1851,1852,0,1,尽管日本多次表示要用一种新视角来看待中国的发展，但是旧有的对华思维仍在作祟，总有那么一些人抱着疑虑、戒备甚至敌视的心态看待中国的发展壮大。
1854,1855,1,0,阅读以多种方式融入日常生活，氤氲于纸墨之间的书香、跳跃在字里行间的文气、弥漫在掌心指间的触感，都应该归功于科技的进步。
1855,1856,0,1,中国不存在纯种汉族人与长期的大规模人种迁移也有关系，在很长的历史时期内，周边少数民族甚至周边国家都在不断与汉族融合
1856,1857,0,1,近年来，随着环境保护力度的加大，市民爱鸟护鸟意识不断提高，我市生态环境越来越好。
1864,1865,0,1,根治中小学生沉迷于网络游戏的“顽症”，是保证青少年健康成长的条件之一。
1871,1872,0,1,格拉迪尼是佛罗伦萨富有的丝绸商人的妻子，她曾为达•芬奇担任模特。多数现代历史学家都认为，《蒙娜丽莎》中的人物就是格拉迪尼
1880,1881,0,1,文化素养的深厚对科学研究是会有好处的，更不用说对人的全面发展了。
1888,1889,0,1,现代商业的发展限制了球星个性的彰显，俱乐部管理团队热衷于培养球星应对媒体的公关能力，导致球星的形象越来越同质化，“性格球星”越来越少。
1891,1892,0,1,全球最快的轿车车型问世！奔驰官方改装商Brabus声称，其基于奔驰顶级轿车S级打造的新款SV12RBiturbo800轿车的最高时速将能够达到每小时300多公里，这将使该车成为全球最快的轿车。
